
epsilon = 0.1;
        gamma = 0.98;
        alpha = 0.6; reward -1000/+1


[Log] Agent Object Initialized (agent.js, line 8)
> Selected Element
< <body>…</body> = $1
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 158 totalScore 268 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 159 totalScore 269 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 160 totalScore 269 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 161 totalScore 270 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 30 StepCount 162 totalScore 278 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 163 totalScore 278 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 164 totalScore 278 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 165 totalScore 278 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 30 StepCount 166 totalScore 280 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 167 totalScore 280 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 168 totalScore 280 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 169 totalScore 281 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 170 totalScore 281 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 171 totalScore 282 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 172 totalScore 282 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 30 StepCount 173 totalScore 290 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 174 totalScore 290 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 30 StepCount 175 totalScore 294 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 30 StepCount 176 totalScore 299 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 177 totalScore 299 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 178 totalScore 299 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 30 StepCount 179 totalScore 305 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 30 StepCount 180 totalScore 307 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 181 totalScore 307 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 30 StepCount 182 totalScore 313 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 183 totalScore 314 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 184 totalScore 314 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 30 StepCount 185 totalScore 316 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 186 totalScore 316 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 30 StepCount 187 totalScore 323 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 188 totalScore 324 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 189 totalScore 324 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 190 totalScore 324 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 30 StepCount 191 totalScore 327 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 30 StepCount 192 totalScore 329 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 30 StepCount 193 totalScore 333 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 30 StepCount 194 totalScore 335 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 19 BEST SCORE SO FAR 30 StepCount 195 totalScore 354 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 196 totalScore 354 (index.js, line 239)
